URL	Nom	Type	Rank	Location	Number of Comments	Note	Téléphone
https://www.tripadvisor.fr/Attraction_Review-g651751-d3434040-Reviews-Decouverte_du_Vivant-Sanary_sur_Mer_Var_Provence_Alpes_Cote_d_Azur.html	Découverte du Vivant	Observation de baleines et de dauphins	Nº 1 sur 12 Visites guidées à Sanary-sur-Mer	Sanary-sur-Mer, France	206 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187241-d12395570-Reviews-Parachute_Saint_Raphael-Saint_Raphael_French_Riviera_Cote_d_Azur_Provence_Alpes_.html	Parachute Saint Raphael	Parachute ascensionnel et parapente	Nº 5 sur 34 Visites guidées à Saint-Raphaël	Saint-Raphaël, France	232 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187225-d4424222-Reviews-Port_Frejus_Plongee-Frejus_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Port Fréjus Plongée	Plongée sous-marine et avec tuba	Nº 2 sur 23 Visites guidées à Fréjus	Fréjus, France	417 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187243-d4440808-Reviews-Destination_Nature_Canyoning06-Tourrettes_sur_Loup_Alpes_Maritimes_Provence_Alpes.html	Destination Nature - Canyoning06	Camping et randonnée, Descentes en rappel et canyoning	Nº 2 sur 19 choses à voir/à faire à Tourrettes-sur-Loup	Tourrettes-sur-Loup, France	109 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g663662-d8831040-Reviews-Aerogliss_ecole_de_parapente-Saint_Andre_Les_Alpes_Alpes_de_Haute_Provence_Proven.html	Aerogliss école de parapente	Parachute ascensionnel et parapente	Nº 1 sur 5 choses à voir/à faire à Saint André Les Alpes	Saint André Les Alpes, France	113 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187221-d2038393-Reviews-Liven_Up-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Liven Up	Croisières, Circuits privés, Visites guidées	Nº 3 sur 63 Activités de plein air à Cannes	Cannes, France	830 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187245-d4424212-Reviews-Lesgeckos-Vence_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	LesGeckos	Parcours d'escalade, Descentes en rappel et canyoning	Nº 1 sur 3 Activités de plein air à Vence	Vence, France	165 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187242-d7712146-Reviews-Caseneuve_Maxi_Catamaran-Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_C.html	Caseneuve Maxi Catamaran	Croisières	Nº 4 sur 29 Visites guidées à Saint-Tropez	Saint-Tropez, France	326 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187211-d10778008-Reviews-Camargue_Alpilles_Safaris-Arles_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Camargue Alpilles Safaris	Circuits en 4x4, VTT et tout terrain, Visites sur le thème de la nature et des espaces sauvages, Safaris	Nº 1 sur 11 Activités de plein air à Arles	Arles, France	125 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d2155383-Reviews-Provence_Connection_Tours-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Provence Connection Tours	Visites guidées, Excursions d'une journée, Balades à vélo, Plus	Nº 7 sur 115 Activités de plein air à Marseille	Marseille, France	443 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d6600573-Reviews-Aquadomia-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Aquadomia	Plongée sous-marine et avec tuba, Croisières, Autres activités de plein air, Plus	Nº 3 sur 60 Excursions en bateau et sports nautiques à Marseille	Marseille, France	179 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187239-d8656596-Reviews-Centre_de_Plongee_Ketos-Sainte_Maxime_French_Riviera_Cote_d_Azur_Provence_Alpes_C.html	Centre de Plongee Ketos	Sports nautiques, Plongée sous-marine et avec tuba	Nº 1 sur 14 Visites guidées à Sainte-Maxime	Sainte-Maxime, France	190 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g1165144-d6384366-Reviews-Aqualonde_Plongee-La_Londe_Les_Maures_French_Riviera_Cote_d_Azur_Provence_Alpes_.html	Aqualonde Plongée	Plongée sous-marine et avec tuba	Nº 3 sur 9 Visites guidées à La Londe Les Maures	La Londe Les Maures, France	270 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g635586-d2398252-Reviews-Route_des_Cretes_La_Palud-La_Palud_sur_Verdon_Alpes_de_Haute_Provence_Provence_Al.html	Route des Cretes La Palud	Routes touristiques	Nº 2 sur 17 choses à voir/à faire à La-Palud-sur-Verdon	route des Cretes, 04120 La-Palud-sur-Verdon France	417 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g562734-d7121589-Reviews-Ski_Connections-La_Salle_les_Alpes_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Ski Connections	Ski et visites en montagne, Locations de matériel	Nº 2 sur 22 Activités de plein air à La Salle les Alpes	1 Route de Pré Long Centre commercial Pré Long, Serre Chevalier Villeneuve, 05240 La Salle les Alpes France	190 avis	5	+33 4 92 46 28 32
https://www.tripadvisor.fr/Attraction_Review-g187217-d8368401-Reviews-Moguntia_Nage_avec_Dauphins-Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cot.html	Moguntia - Nage avec Dauphins	Observation de baleines et de dauphins, Baignade avec les dauphins	Nº 1 sur 22 Excursions en bateau et sports nautiques à Antibes	Antibes, France	110 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196685-d3625675-Reviews-Promenade_a_Cheval_Chez_Elise-Saintes_Maries_de_la_Mer_Bouches_du_Rhone_Provence_.html	Promenade à Cheval Chez Elise	Équitation et promenades	Nº 3 sur 42 Activités de plein air à Saintes-Maries de la Mer	D570 Hôtel Le Mas des Barres, 13460 Saintes-Maries de la Mer France	418 avis	4.5	+33 6 24 28 30 82
https://www.tripadvisor.fr/Attraction_Review-g187234-d10819814-Reviews-Booking_Bikes-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Booking Bikes	Locations de matériel	Nº 9 sur 118 Activités de plein air à Nice	6 Rue Massenet, 06000 Nice France	183 avis	5	+33 4 93 04 15 36
https://www.tripadvisor.fr/Attraction_Review-g187226-d6530908-Reviews-Mio_Palmo_Plongee-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Mio Palmo Plongée	Plongée sous-marine et avec tuba	Nº 4 sur 70 Activités de plein air à Hyères	Hyères, France	208 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187234-d3360276-Reviews-Liven_Up-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Liven Up	Circuits extrêmes, Visites culturelles, Visites de la ville, Plus	Nº 10 sur 118 Activités de plein air à Nice	Nice, France	670 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187229-d12258070-Reviews-Booking_Bikes_Antibes-Juan_les_Pins_Antibes_French_Riviera_Cote_d_Azur_Provence_.html	Booking Bikes Antibes	Locations de matériel	Nº 1 sur 15 Activités de plein air à Juan-les-Pins	93 Boulevard Wilson, 06160 Juan-les-Pins, Antibes France	232 avis	5	+33 4 93 61 51 51
https://www.tripadvisor.fr/Attraction_Review-g661718-d10696261-Reviews-Sea_Adventure-Six_Fours_les_Plages_French_Riviera_Cote_d_Azur_Provence_Alpes_Cot.html	Sea Adventure	Excursions d'une journée, Baignade avec les dauphins, Observation de baleines et de dauphins, Plus	Nº 1 sur 21 Visites guidées à Six-Fours-les-Plages	Six-Fours-les-Plages, France	95 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g230043-d4826322-Reviews-Bormes_Plongee-Bormes_Les_Mimosas_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_.html	Bormes Plongée	Plongée sous-marine et avec tuba	Nº 3 sur 12 Visites guidées à Bormes-les-Mimosas	Bormes-les-Mimosas, France	246 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g677532-d10166552-Reviews-Aloha_Verdon-Castellane_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_Azur.html	Aloha Verdon	Kayak et canoë, Stand up paddle, Rafting et tubing, Plus	Nº 9 sur 22 Excursions en bateau et sports nautiques à Castellane	Castellane, France	81 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187221-d6583298-Reviews-Kayak_Evasion-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Kayak Evasion	Kayak et canoë, Visites libres et locations	Nº 4 sur 63 Activités de plein air à Cannes	Cannes, France	169 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g677532-d1056685-Reviews-Bureau_des_Guides_de_Canyon-Castellane_Alpes_de_Haute_Provence_Provence_Alpes_Cot.html	Bureau des Guides de Canyon	Circuits extrêmes, Descentes en rappel et canyoning	Nº 11 sur 37 Activités de plein air à Castellane	Castellane, France	432 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g672976-d11978221-Reviews-ESI_Ecole_de_Ski_de_Monetier-Le_Monetier_les_Bains_Hautes_Alpes_Provence_Alpes_C.html	ESI - Ecole de Ski de Monetier	Ski et visites en montagne	Nº 2 sur 14 Activités de plein air à Le Monetier-les-Bains	Halte de Pré Chabert Au Pied des Remontees Mecaniques, 05330 Le Monetier-les-Bains France	112 avis	5	+33 9 67 16 14 22
https://www.tripadvisor.fr/Attraction_Review-g3355578-d7077581-Reviews-Base_Yannick-Montagnac_Montpezat_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_A.html	Base Yannick	Kayak et canoë	Nº 1 sur 3 choses à voir/à faire à Montagnac-Montpezat	Montagnac-Montpezat, France	211 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196673-d6978523-Reviews-Cape_Canaille-Cassis_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Cap Canaille	Autres activités de plein air	Nº 3 sur 36 Activités de plein air à Cassis	Route des Crêtes, 13260 Cassis France	133 avis	5.0	+33 7 55 63 27 40
https://www.tripadvisor.fr/Attraction_Review-g1217833-d7738613-Reviews-Tete_de_Chien-La_Turbie_Alpes_Maritimes_Provence_Alpes_Cote_d_Azur.html	Tête de Chien	Sites et monuments, Routes touristiques, Formations géologiques	Nº 1 sur 6 choses à voir/à faire à La Turbie	Route de la Tête de chien A la Turbie prendre la route de Monaco et tourner a gauche, 06320 La Turbie France	115 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187223-d4545251-Reviews-Riviera_Touring-Golfe_Juan_Vallauris_Vallauris_French_Riviera_Cote_d_Azur_Provenc.html	Riviera Touring	Locations de matériel, Circuits privés, Visites en Vespa, scooter ou motocyclette, Plus	Nº 2 sur 17 Activités de plein air à Vallauris Golfe-Juan	Vallauris Golfe-Juan, France	114 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g580180-d2667658-Reviews-Sun_E_Bike-Bonnieux_Luberon_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Sun-E-Bike	Visites libres et locations, Locations de matériel, Balades à vélo, Plus	Nº 1 sur 18 choses à voir/à faire à Bonnieux	Bonnieux, France	171 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g445023-d10235295-Reviews-EVP_Eau_Vive_Passion_Ubaye-Meolans_Revel_Alpes_de_Haute_Provence_Provence_Alpes_.html	EVP Eau Vive Passion Ubaye	Sports nautiques, Rafting et tubing, Stand up paddle, Plus	Nº 1 sur 8 choses à voir/à faire à Méolans-Revel	Méolans-Revel, France	167 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g425100-d10035433-Reviews-Bollene_Aventure-Bollene_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Bollene Aventure	Parcours d'escalade, Randonnées, Parcs aventures aériens et Tyroliennes	Nº 1 sur 10 choses à voir/à faire à Bollène	Bollène, France	109 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187229-d3909448-Reviews-Easy_Dive-Juan_les_Pins_Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_.html	Easy Dive	Plongée sous-marine et avec tuba	Nº 1 sur 9 Visites guidées à Juan-les-Pins	Juan-les-Pins, France	156 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196678-d3557282-Reviews-Peps_Spirit-Ramatuelle_Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_Cot.html	Peps Spirit	Kayak et canoë, Locations de matériel, Stand up paddle, Plus	Nº 1 sur 8 Visites guidées à Ramatuelle	Ramatuelle, France	113 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g5493640-d5488663-Reviews-EVP_Eau_Vive_Passion_Durance-Chateauroux_les_Alpes_Hautes_Alpes_Provence_Alpes_C.html	EVP - Eau Vive Passion (Durance)	Kayak et canoë, Sports nautiques, Descentes en rappel et canyoning, Plus	Nº 1 sur 5 choses à voir/à faire à Châteauroux-les-Alpes	Châteauroux-les-Alpes, France	293 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g562737-d12841796-Reviews-Riviera_fly_fishing-Roquefort_les_Pins_French_Riviera_Cote_d_Azur_Provence_Alpes.html	Riviera fly-fishing	Circuits de pêche en mer	Nº 1 sur 5 choses à voir/à faire à Roquefort-les-Pins	Roquefort-les-Pins, France	73 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187234-d8411264-Reviews-Nice_Boat_Tour-Nice_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Nice Boat Tour	Croisières, Circuits de pêche en mer, Locations de bateaux, Plus	Nº 3 sur 21 Excursions en bateau et sports nautiques à Nice	Nice, France	86 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d3850473-Reviews-E_Bike_Tours_Marseille-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	E-Bike Tours Marseille	Visites guidées, Visites écologiques, Balades à vélo, Plus	Nº 9 sur 115 Activités de plein air à Marseille	Marseille, France	778 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d6403598-Reviews-DUNE_Marseille-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	DUNE Marseille	Plongée sous-marine et avec tuba, Sports nautiques	Nº 4 sur 60 Excursions en bateau et sports nautiques à Marseille	Marseille, France	416 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g940795-d12593391-Reviews-Alligator_Rafting-Barcelonnette_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_Az.html	Alligator Rafting	Kayak et canoë, Rafting et tubing	Nº 2 sur 15 choses à voir/à faire à Barcelonnette	Barcelonnette, France	70 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g1096497-d3784138-Reviews-Atlas_Parachutisme-Le_Cannet_des_Maures_Var_Provence_Alpes_Cote_d_Azur.html	Atlas Parachutisme	Parachutisme, Parachute ascensionnel et parapente	Nº 1 sur 8 choses à voir/à faire à Le Cannet-des-Maures	Le Cannet-des-Maures, France	127 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187237-d3432670-Reviews-Saint_Jean_Cap_Ferrat_Hike-St_Jean_Cap_Ferrat_French_Riviera_Cote_d_Azur_Provence.html	Saint Jean-Cap-Ferrat Hike	Randonnées	Nº 2 sur 9 choses à voir/à faire à Saint-Jean-Cap-Ferrat	Chemin des Douaniers, Saint-Jean-Cap-Ferrat France	474 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187253-d8449280-Reviews-Raskas_Kayak-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Raskas Kayak	Kayak et canoë, Sports nautiques	Nº 5 sur 60 Excursions en bateau et sports nautiques à Marseille	Marseille, France	196 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187208-d219253-Reviews-Sentier_Blanc_Martel-Provence_Alpes_Cote_d_Azur.html	Sentier Blanc-Martel	Randonnées	Nº 35 sur 3 537 choses à voir/à faire à Provence-Alpes-Côte d'Azur	Route des Crêtes, 04120 France	157 avis	4.5	+33 4 92 77 32 02
https://www.tripadvisor.fr/Attraction_Review-g1413813-d4786916-Reviews-Lac_de_Serre_Poncon-Savines_le_Lac_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Lac de Serre-Ponçon	Autres activités de plein air	Nº 1 sur 11 choses à voir/à faire à Savines-Le-Lac	Lac de Serre-Ponçon, 05160 Savines-Le-Lac France	490 avis	4.5	+33 6 23 64 06 47
https://www.tripadvisor.fr/Attraction_Review-g1940547-d3572561-Reviews-La_Petite_Flottille-Giens_Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_.html	La Petite Flottille	Kayak et canoë, Stand up paddle, Locations de bateaux, Plus	Nº 1 sur 12 choses à voir/à faire à Giens	Giens, France	217 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g562734-d4505034-Reviews-Rafting_Experience-La_Salle_les_Alpes_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html	Rafting Experience	Rafting et tubing	Nº 2 sur 7 Visites guidées à La Salle les Alpes	La Salle les Alpes, France	187 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g196677-d12820631-Reviews-Jack_MartinS_Aventure-Le_Lavandou_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote.html	Jack MartinS Aventure	Circuits en hors-bord, Observation de baleines et de dauphins, Visites guidées, Plus	Nº 2 sur 13 Visites guidées à Le Lavandou	Le Lavandou, France	67 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196675-d2723235-Reviews-Abyss_Garden-La_Ciotat_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Abyss Garden	Plongée sous-marine et avec tuba	Nº 4 sur 30 Visites guidées à La Ciotat	La Ciotat, France	93 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187253-d4268103-Reviews-Calanque_du_Sugiton-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html	Calanque du Sugiton	Autres activités de plein air	Nº 12 sur 115 Activités de plein air à Marseille	Luminy, Marseille France	429 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187229-d2161952-Reviews-Cote_Plongee-Juan_les_Pins_Antibes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote.html	Cote Plongee	Plongée sous-marine et avec tuba	Nº 2 sur 9 Visites guidées à Juan-les-Pins	Juan-les-Pins, France	134 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196678-d4228525-Reviews-Cap_Taillat-Ramatuelle_Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_Cot.html	Cap Taillat	Autres activités de plein air	Nº 2 sur 14 Activités de plein air à Ramatuelle	La Bastide Blanche, 83350 Ramatuelle, Saint-Tropez France	294 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196672-d3874096-Reviews-Atlantide-Bandol_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Atlantide	Observation de baleines et de dauphins, Croisières	Nº 3 sur 16 Visites guidées à Bandol	Bandol, France	904 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g187226-d10283316-Reviews-Swell_Kite-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Swell Kite	Sports nautiques, Surf, planche à voile et kitesurf	Nº 6 sur 70 Activités de plein air à Hyères	Hyères, France	76 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187226-d5975725-Reviews-Saint_P_Hyeres_Plongee-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Az.html	Saint P'Hyeres Plongee	Plongée sous-marine et avec tuba	Nº 7 sur 70 Activités de plein air à Hyères	Hyères, France	103 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g196672-d6728351-Reviews-Bandol_Plongee-Bandol_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Bandol Plongée	Plongée sous-marine et avec tuba	Nº 2 sur 16 Visites guidées à Bandol	Bandol, France	110 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g20071280-d2138375-Reviews-Esterel_Aventures-Le_Dramont_Saint_Raphael_French_Riviera_Cote_d_Azur_Provence_.html	Estérel Aventures	Circuits en 4x4, VTT et tout terrain, Kayak et canoë	Nº 1 sur 1 choses à voir/à faire à Le Dramont	Le Dramont, France	599 avis	4.5	
https://www.tripadvisor.fr/Attraction_Review-g677532-d6867876-Reviews-Montagne_et_Riviere-Castellane_Alpes_de_Haute_Provence_Provence_Alpes_Cote_d_Azur.html	Montagne & Rivière	Kayak et canoë, Descentes en rappel et canyoning, Rafting et tubing	Nº 10 sur 22 Excursions en bateau et sports nautiques à Castellane	Castellane, France	135 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187232-d9805427-Reviews-Altitude_06-Mougins_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Altitude 06	Descentes en rappel et canyoning	Nº 1 sur 7 Activités de plein air à Mougins	Mougins, France	111 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g187241-d14012956-Reviews-Wave_Azur-Saint_Raphael_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html	Wave Azur	Ski nautique et jet ski	Nº 8 sur 34 Visites guidées à Saint-Raphaël	Saint-Raphaël, France	64 avis	5.0	
https://www.tripadvisor.fr/Attraction_Review-g1237093-d6930066-Reviews-Dentelles_de_Montmirail-Gigondas_Vaucluse_Provence_Alpes_Cote_d_Azur.html	Dentelles de Montmirail	Autres activités de plein air	Nº 1 sur 13 choses à voir/à faire à Gigondas	84190 Gigondas France	147 avis	4.0	+33 4 90 65 85 46
